"Account ID","Parent Account","Account Name","Account Owner","Owner Role","Customer Flag","Calculated ARR","FY26 SOY ARR","# of Open Opportunities","Count of Engaged Opportunities","Open Pipeline","Employee Range","ZI - Eng Count","Annual Revenue","Region","Geo","Clearbit Industry Group","Current FY Segmentation","Active Product Classification","Total Close Factor Score","Close Factor Tier","GitLab Flag"
"0015b00001w4dBS","","QinetiQ","EMEA QUEUE","EMEA Queue","Prospect","0.00","","0","0","0.00","5,000 - 10,000","1188","1000000000","Northern Europe","EMEA","Commercial & Professional Services","Enterprise","","3","Low","1"
"0015b00001w4dBT","","Qintess","Brock Perko","","Prospect","0.00","","0","0","0.00","1,000 - 5,000","241","672165000","East","Americas","Software & Services","Mid-Market","","26","High","1"
"0015b00001w4dBU","","Qiwi","EMEA QUEUE","EMEA Queue","Prospect","0.00","","0","0","0.00","1,000 - 5,000","134","50000000","Middle East","EMEA","Diversified Financials","SMB","","20","High","0"
"0015b00001w4dBV","","Qlik","Kevin Quigley","AE East","Prospect","0.00","","0","0","0.00","1,000 - 5,000","918","1000000000","East","Americas","Software & Services","Enterprise","","16","High","0"
"0015b00001w4dBW","","BlackBerry QNX","Brock Perko","","Prospect","0.00","","0","0","0.00","20 - 50","78","50000000","East","Americas","Software & Services","SMB","","-3","Low","0"
"0015b00001w4dBX","","Qolsys","Jon Kishpaugh","Regional Sales Director, West","Prospect","0.00","","0","0","0.00","100 - 250","31","50000000","West","Americas","Technology Hardware & Equipment","Self-Service","","-8","Low","0"
"0015b00001w4dBY","","QOMPLX","Brock Perko","","Prospect","0.00","","0","0","0.00","20 - 50","20","50000000","East","Americas","Software & Services","Self-Service","","11","Medium","0"
"0015b00001w4dBZ","","Qonto","EMEA QUEUE","EMEA Queue","Prospect","0.00","","0","0","0.00","1,000 - 5,000","18","1000000","Western Europe","EMEA","Banks","Self-Service","","7","Medium","0"
"0015b00001w4dBa","","Qorvo, Inc.","Brock Perko","","Prospect","0.00","","0","0","0.00","5,000 - 10,000","2936","1000000000","East","Americas","Semiconductors & Semiconductor Equipment","Enterprise","","18","High","1"
"0015b00001w4dBb","","QS Quacquarelli Symonds","EMEA QUEUE","EMEA Queue","Prospect","0.00","","0","0","0.00","500 - 1,000","112","1000000","Northern Europe","EMEA","Diversified Consumer Services","SMB","","7","Medium","0"
"0015b00001w4dBc","","QSC","Jon Kishpaugh","Regional Sales Director, West","Prospect","0.00","","0","0","0.00","500 - 1,000","323","50000000","West","Americas","Consumer Durables & Apparel","Mid-Market","","-5","Low","0"
"0015b00001w4dBd","","QSR Automations","Brock Perko","","Prospect","0.00","","0","0","0.00","100 - 250","69","50000000","East","Americas","Consumer Services","SMB","","9","Medium","0"
"0015b00001w4dBe","","The Qt Company","EMEA QUEUE","EMEA Queue","Prospect","0.00","","0","0","0.00","500 - 1,000","232","100000000","Northern Europe","EMEA","Software & Services","Mid-Market","","7","Medium","0"
"0015b00001w4dBf","","QTC Management, Inc.","Jon Kishpaugh","Regional Sales Director, West","Prospect","0.00","","0","0","0.00","1,000 - 5,000","118","250000000","West","Americas","Health Care Equipment & Services","SMB","","0","Low","0"
"0015b00001w4dBg","","Quad","Brock Perko","","Prospect","0.00","","0","0","0.00","Over 10,000","433","1000000000","Central","Americas","Media","Mid-Market","","3","Low","0"
"0015b00001w4dBh","","Quadax, Inc.","Brock Perko","","Prospect","0.00","","0","0","0.00","1,000 - 5,000","98","250000000","Central","Americas","Software & Services","SMB","","2","Low","0"
"0015b00001w4dBi","","Quadient","EMEA QUEUE","EMEA Queue","Prospect","0.00","","0","0","0.00","5,000 - 10,000","613","1000000000","Western Europe","EMEA","Software & Services","Enterprise","","-2","Low","0"
"0015b00001w4dBj","","Quadrant Resource","Jon Kishpaugh","Regional Sales Director, West","Prospect","0.00","","0","0","0.00","1,000 - 5,000","485","50000000","West","Americas","Software & Services","Mid-Market","","12","Medium","0"
"0015b00001w4dBk","","Quadrint, Inc.","Brock Perko","","Prospect","0.00","","0","0","0.00","100 - 250","17","50000000","East","Americas","Software & Services","Self-Service","","2","Low","0"
"0015b00001w4dBl","","Qualia","Jon Kishpaugh","Regional Sales Director, West","Prospect","0.00","","0","0","0.00","250 - 500","90","50000000","West","Americas","Software & Services","SMB","","24","High","0"
"0015b00001w4dBm","","Qualifacts","Brock Perko","","Prospect","0.00","","0","0","0.00","500 - 1,000","364","50000000","East","Americas","Health Care Equipment & Services","Mid-Market","","10","Medium","0"
"0015b00001w4dBn","","Quantela Inc.","Brock Perko","","Prospect","0.00","","0","0","0.00","250 - 500","156","50000000","East","Americas","Software & Services","Mid-Market","","-4","Low","0"
"0015b00001w4dBo","","Quantexa","EMEA QUEUE","EMEA Queue","Prospect","0.00","","0","0","0.00","500 - 1,000","340","50000000","Northern Europe","EMEA","Commercial & Professional Services","Mid-Market","","-1","Low","0"
"0015b00001w4dBp","","Quanticate","EMEA QUEUE","EMEA Queue","Prospect","0.00","","0","0","0.00","250 - 500","2","10000000","Northern Europe","EMEA","Health Care Equipment & Services","Self-Service","","-1","Low","0"
"0015b00001w4dBq","","Quantum Health","Brock Perko","","Prospect","0.00","","0","0","0.00","1,000 - 5,000","141","50000000","Central","Americas","Commercial & Professional Services","Mid-Market","","7","Medium","0"
"0015b00001w4dBr","","Quantum","Jon Kishpaugh","Regional Sales Director, West","Prospect","0.00","","0","0","0.00","500 - 1,000","597","500000000","West","Americas","Technology Hardware & Equipment","Enterprise","","7","Medium","1"
"0015b00001w4dBs","","Quark Software Inc.","Brock Perko","","Prospect","0.00","","0","0","0.00","250 - 500","206","250000000","Central","Americas","Software & Services","Mid-Market","","13","Medium","0"
"0015b00001w4dBt","","Quest Diagnostics","Brock Perko","","Prospect","0.00","","0","0","0.00","Over 10,000","1188","1000000000","East","Americas","Health Care Equipment & Services","Enterprise","","16","High","1"
"0015b00001w4dBu","","QuestionPro","Jon Kishpaugh","Regional Sales Director, West","Prospect","0.00","","0","0","0.00","250 - 500","149","100000000","Central","Americas","Commercial & Professional Services","Mid-Market","","-3","Low","0"
"0015b00001w4dBv","","Questrade Financial Group","Brock Perko","","Prospect","0.00","","0","0","0.00","1,000 - 5,000","765","250000000","East","Americas","Diversified Financials","Enterprise","","12","Medium","1"
"0015b00001w4dBw","","Quicken","Jon Kishpaugh","Regional Sales Director, West","Prospect","0.00","","0","0","0.00","100 - 250","92","10000000","West","Americas","Software & Services","SMB","","0","Low","0"
"0015b00001w4dBx","","Quiksilver","Jon Kishpaugh","Regional Sales Director, West","Prospect","0.00","","0","0","0.00","5 - 10","","1000000000","West","Americas","Consumer Durables & Apparel","Self-Service","","2","Low","0"
"0015b00001w4dBy","","QuikTrip","Jon Kishpaugh","Regional Sales Director, West","Prospect","0.00","","0","0","0.00","Over 10,000","172","1000000000","Central","Americas","Energy Equipment & Services","Mid-Market","","11","Medium","0"
"0015b00001w4dBz","","Quill","Brock Perko","","Prospect","0.00","","0","0","0.00","500 - 1,000","63","500000000","Central","Americas","Commercial & Professional Services","SMB","","0","Low","0"
"0015b00001w4dC0","","Quinnox","Brock Perko","","Prospect","0.00","","0","0","0.00","1,000 - 5,000","295","250000000","Central","Americas","Software & Services","Mid-Market","","1","Low","0"
"0015b00001w4dC1","","QuinStreet","Jon Kishpaugh","Regional Sales Director, West","Prospect","0.00","","0","0","0.00","500 - 1,000","310","500000000","West","Americas","Commercial & Professional Services","Mid-Market","","10","Medium","0"
"0015b00001w4dC2","","Qulix Systems","EMEA QUEUE","EMEA Queue","Prospect","0.00","","0","0","0.00","250 - 500","398","50000000","Northern Europe","EMEA","Software & Services","Mid-Market","","8","Medium","0"
"0015b00001w4dC3","","Quod Financial","EMEA QUEUE","EMEA Queue","Prospect","0.00","","0","0","0.00","100 - 250","77","50000000","Northern Europe","EMEA","Diversified Financials","SMB","","10","Medium","0"
"0015b00001w4dC4","","Quorum","Brock Perko","","Prospect","0.00","","0","0","0.00","250 - 500","58","50000000","East","Americas","Software & Services","SMB","","2","Low","0"
"0015b00001w4dC5","","Quorum Software","Jon Kishpaugh","Regional Sales Director, West","Prospect","0.00","","0","0","0.00","1,000 - 5,000","80","250000000","Central","Americas","Software & Services","SMB","","14","High","0"
"0015b00001w4dC6","","Quotient Sciences","EMEA QUEUE","EMEA Queue","Prospect","0.00","","0","0","0.00","1,000 - 5,000","33","250000000","Northern Europe","EMEA","Pharmaceuticals, Biotechnology & Life Sciences","Self-Service","","1","Low","0"
"0015b00001w4dC7","","Qurate Retail Group","Brock Perko","","Prospect","0.00","","0","0","0.00","Over 10,000","200","1000000000","East","Americas","Software & Services","Enterprise","","9","Medium","0"
"0015b00001w4dC8","","HSN","Brock Perko","","Prospect","0.00","","0","0","0.00","Over 10,000","200","1000000000","East","Americas","Software & Services","Mid-Market","","-2","Low","0"
"0015b00001w4dC9","","Qvantel","EMEA QUEUE","EMEA Queue","Prospect","0.00","","0","0","0.00","500 - 1,000","293","100000000","Northern Europe","EMEA","Telecommunication Services","Mid-Market","","1","Low","0"
"0015b00001w4dCA","","r-pac International","Brock Perko","","Prospect","0.00","","0","0","0.00","1,000 - 5,000","193","10000000","East","Americas","Materials","Mid-Market","","4","Low","0"
"0015b00001w4dCB","","R1 RCM","Jon Kishpaugh","Regional Sales Director, West","Prospect","0.00","","0","0","0.00","Over 10,000","988","1000000000","West","Americas","Commercial & Professional Services","Enterprise","","10","Medium","0"
"0015b00001w4dCC","","Rabobank","James Ghaedi","AE EMEA","Prospect","0.00","","0","0","0.00","Over 10,000","3216","1000000000","Western Europe","EMEA","Banks","Enterprise","","24","High","1"
"0015b00001w4dCD","","Rabobank ICT","EMEA QUEUE","EMEA Queue","Prospect","0.00","","0","0","0.00","Over 10,000","3216","250000000","Western Europe","EMEA","Banks","Enterprise","","14","High","1"
"0015b00001w4dCE","","RAC","EMEA QUEUE","EMEA Queue","Prospect","0.00","","0","0","0.00","1,000 - 5,000","134","1000000000","Northern Europe","EMEA","Transportation","SMB","","0","Low","0"
"0015b00001w4dCF","","Radial Inc.","Brock Perko","","Prospect","0.00","","0","0","0.00","1,000 - 5,000","205","1000000000","East","Americas","Software & Services","Mid-Market","","9","Medium","0"
"0015b00001w4dCG","","Radian","Brock Perko","","Prospect","0.00","","0","0","0.00","1,000 - 5,000","221","1000000000","East","Americas","Banks","Mid-Market","","13","Medium","1"
"0015b00001w4dCH","","Radiance Technologies","Brock Perko","","Prospect","0.00","","0","0","0.00","1,000 - 5,000","436","100000000","East","Americas","Capital Goods","Mid-Market","","0","Low","1"
"0015b00001w4dCI","","Radiant Solutions","Jon Kishpaugh","Regional Sales Director, West","Prospect","0.00","","0","0","0.00","50 - 100","1","1000000","West","Americas","Telecommunication Services","Self-Service","","-7","Low","0"
"0015b00001w4dCJ","","Radio France","EMEA QUEUE","EMEA Queue","Prospect","0.00","","0","0","0.00","1,000 - 5,000","11","1000000000","Western Europe","EMEA","Media","Self-Service","","2","Low","1"
"0015b00001w4dCK","","Radiometer","EMEA QUEUE","EMEA Queue","Prospect","0.00","","0","0","0.00","1,000 - 5,000","551","1000000000","Northern Europe","EMEA","Health Care Equipment & Services","Enterprise","","3","Low","0"
"0015b00001w4dCL","","Radisys Corporation","Jon Kishpaugh","Regional Sales Director, West","Prospect","0.00","","0","0","0.00","1,000 - 5,000","978","250000000","West","Americas","Telecommunication Services","Enterprise","","16","High","0"
"0015b00001w4dCM","","Radius Payment Solutions Limited","EMEA QUEUE","EMEA Queue","Prospect","0.00","","0","0","0.00","1,000 - 5,000","24","1000000000","Northern Europe","EMEA","Commercial & Professional Services","Self-Service","","-1","Low","0"
"0015b00001w4dCN","","Radix Engenharia e Software","Brock Perko","","Prospect","0.00","","0","0","0.00","500 - 1,000","274","100000000","","Americas","Capital Goods","Mid-Market","","6","Low","0"
"0015b00001w4dCO","","Raiffeisen Bank Romania","EMEA QUEUE","EMEA Queue","Prospect","0.00","","0","0","0.00","1,000 - 5,000","275","500000000","Eastern Europe","EMEA","Banks","Mid-Market","","7","Medium","1"
"0015b00001w4dCP","","Bombardier Transportation","Jon Kishpaugh","Regional Sales Director, West","Prospect","0.00","","0","0","0.00","Over 10,000","5174","1000000000","Central","Americas","Capital Goods","Strategic","","0","Low","0"
"0015b00001w4dCQ","","RainFocus","Jon Kishpaugh","Regional Sales Director, West","Prospect","0.00","","0","0","0.00","250 - 500","112","50000000","West","Americas","Software & Services","SMB","","10","Medium","0"
"0015b00001w4dCR","","Rain and Hail Insurance","Jon Kishpaugh","Regional Sales Director, West","Prospect","0.00","","0","0","0.00","500 - 1,000","10","50000000","Central","Americas","Insurance","Self-Service","","-1","Low","0"
"0015b00001w4dCS","","RAJA","EMEA QUEUE","EMEA Queue","Prospect","0.00","","0","0","0.00","100 - 250","3","38447000","Western Europe","EMEA","Commercial & Professional Services","Self-Service","","0","Low","0"
"0015b00001w4dCT","","Rajant Corporation","Brock Perko","","Prospect","0.00","","0","0","0.00","100 - 250","66","50000000","East","Americas","Telecommunication Services","SMB","","8","Medium","0"
"0015b00001w4dCU","Rakuten Commerce LLC","Rakuten Advertising","Harry Charlesworth","AE APAC","Prospect","0.00","","0","0","0.00","250 - 500","92","10000000","West","Americas","Media","Enterprise","","10","Medium","0"
"0015b00001w4dCV","","Raley's","Jon Kishpaugh","Regional Sales Director, West","Prospect","0.00","","0","0","0.00","Over 10,000","79","1000000000","West","Americas","Food & Staples Retailing","SMB","","0","Low","0"
"0015b00001w4dCW","","Ralph Lauren","Brock Perko","","Prospect","0.00","","0","0","0.00","Over 10,000","778","1000000000","East","Americas","Retailing","Enterprise","","7","Medium","0"
"0015b00001w4dCX","","Ramsey Solutions","Brock Perko","","Prospect","0.00","","0","0","0.00","1,000 - 5,000","220","50000000","East","Americas","Diversified Financials","Mid-Market","","17","High","0"
"0015b00001w4dCY","","RamSoft","Brock Perko","","Prospect","0.00","","0","0","0.00","100 - 250","87","10000000","East","Americas","Health Care Equipment & Services","SMB","","-7","Low","0"
"0015b00001w4dCZ","","RAND Corporation","Jon Kishpaugh","Regional Sales Director, West","Prospect","0.00","","0","0","0.00","1,000 - 5,000","156","1000000000","West","Americas","Pharmaceuticals, Biotechnology & Life Sciences","Mid-Market","","-4","Low","1"
"0015b00001w4dCa","","Randall-Reilly","Brock Perko","","Prospect","0.00","","0","0","0.00","500 - 1,000","58","100000000","East","Americas","Transportation","SMB","","0","Low","0"
"0015b00001w4dCb","","Randstad","EMEA QUEUE","EMEA Queue","Prospect","0.00","","0","0","0.00","Over 10,000","1213","1000000000","Western Europe","EMEA","Commercial & Professional Services","Enterprise","","7","Medium","0"
"0015b00001w4dCc","","Randstad Technologies US","Brock Perko","","Prospect","0.00","","0","0","0.00","5,000 - 10,000","111","1000000000","East","Americas","Commercial & Professional Services","SMB","","15","High","0"
"0015b00001w4dCd","","Randstad USA","Brock Perko","","Prospect","0.00","","0","0","0.00","5,000 - 10,000","111","1000000000","East","Americas","Commercial & Professional Services","SMB","","13","Medium","1"
"0015b00001w4dCe","","Rangle.io","Brock Perko","","Prospect","0.00","","0","0","0.00","100 - 250","32","50000000","East","Americas","Software & Services","Self-Service","","-5","Low","0"
"0015b00001w4dCf","","RapidDeploy","Jon Kishpaugh","Regional Sales Director, West","Prospect","0.00","","0","0","0.00","100 - 250","69","10000000","Central","Americas","Diversified Consumer Services","SMB","","-7","Low","0"
"0015b00001w4dCg","","RAPID RTC","Jon Kishpaugh","Regional Sales Director, West","Prospect","0.00","","0","0","0.00","100 - 250","21","50000000","West","Americas","Software & Services","Self-Service","","-9","Low","0"
"0015b00001w4dCh","","RapidValue","Jon Kishpaugh","Regional Sales Director, West","Prospect","0.00","","0","0","0.00","250 - 500","1","1000000","West","Americas","Software & Services","Self-Service","","5","Low","0"
"0015b00001w4dCi","","Rapiscan Systems","Jon Kishpaugh","Regional Sales Director, West","Prospect","0.00","","0","0","0.00","1,000 - 5,000","499","500000000","West","Americas","Commercial & Professional Services","Enterprise","","6","Low","0"
"0015b00001w4dCj","","RAPP","Brock Perko","","Prospect","0.00","","0","0","0.00","1,000 - 5,000","291","500000000","East","Americas","Media","Mid-Market","","-1","Low","0"
"0015b00001w4dCk","","Guaranteed Rate","Brock Perko","","Prospect","0.00","","0","0","0.00","5,000 - 10,000","203","1000000000","Central","Americas","Banks","Mid-Market","","10","Medium","0"
"0015b00001w4dCl","","RateGain","Jon Kishpaugh","Regional Sales Director, West","Prospect","0.00","","0","0","0.00","250 - 500","236","50000000","Central","Americas","Software & Services","Mid-Market","","8","Medium","0"
"0015b00001w4dCm","","Rave Digital","Brock Perko","","Prospect","0.00","","0","0","0.00","50 - 100","27","50000000","East","Americas","Software & Services","Self-Service","","-4","Low","0"
"0015b00001w4dCn","","Raven Industries","Jon Kishpaugh","Regional Sales Director, West","Prospect","0.00","","0","0","0.00","1,000 - 5,000","247","500000000","Central","Americas","Capital Goods","Mid-Market","","7","Medium","1"
"0015b00001w4dCo","","The Rawlings Group","Brock Perko","","Prospect","0.00","","0","0","0.00","1,000 - 5,000","62","1000000000","East","Americas","Insurance","SMB","","-4","Low","0"
"0015b00001w4dCp","","Raymarine","EMEA QUEUE","EMEA Queue","Prospect","0.00","","0","0","0.00","250 - 500","158","1000000000","Northern Europe","EMEA","Capital Goods","Mid-Market","","2","Low","0"
"0015b00001w4dCq","","The Raymond Corporation","Brock Perko","","Prospect","0.00","","0","0","0.00","1,000 - 5,000","453","1000000000","East","Americas","Automobiles & Components","Mid-Market","","0","Low","0"
"0015b00001w4dCr","","Raymond James","Kevin Quigley","AE East","Prospect","0.00","","1","0","0.00","Over 10,000","777","1000000000","East","Americas","Diversified Financials","Enterprise","","10","Medium","1"
"0015b00001w4dCs","","Raytheon UK","Brock Perko","","Prospect","0.00","","0","0","0.00","Over 10,000","188","1000000000","East","Americas","Capital Goods","Mid-Market","","12","Medium","0"
"0015b00001w4dCt","","Raytheon Intelligence & Space","Brock Perko","","Prospect","0.00","","0","0","0.00","Over 10,000","4","250000000","East","Americas","Capital Goods","Self-Service","","9","Medium","0"
"0015b00001w4dCu","","Razorfish","Brock Perko","","Prospect","0.00","","0","0","0.00","1,000 - 5,000","308","500000000","East","Americas","Media","Mid-Market","","-2","Low","0"
"0015b00001w4dCv","","Ritchie Bros.","Jon Kishpaugh","Regional Sales Director, West","Prospect","0.00","","0","0","0.00","1,000 - 5,000","152","1000000000","Central","Americas","Capital Goods","Mid-Market","","4","Low","0"
"0015b00001w4dCw","","Ribbon Communications","EMEA QUEUE","EMEA Queue","Prospect","0.00","","0","0","0.00","1,000 - 5,000","1523","500000000","Northern Europe","EMEA","Technology Hardware & Equipment","Enterprise","","14","High","0"
"0015b00001w4dCx","","ECI Telecom","EMEA QUEUE","EMEA Queue","Prospect","0.00","","0","0","0.00","1,000 - 5,000","1523","500000000","Northern Europe","EMEA","Telecommunication Services","Enterprise","","5","Low","0"
"0015b00001w4dCy","Royal Bank of Canada (RBC)","RBC","Bill Kolman","AE East","Prospect","0.00","","0","0","0.00","Over 10,000","1981","1000000000","Central","Americas","Banks","Enterprise","","19","High","1"
"0015b00001w4dCz","Royal Bank of Canada (RBC)","RBC Capital Markets","Bill Kolman","AE East","Prospect","0.00","","0","0","0.00","5,000 - 10,000","246","1000000000","East","Americas","Diversified Financials","Enterprise","","11","Medium","0"
"0015b00001w4dD0","","RBC Investor & Treasury Services","EMEA QUEUE","EMEA Queue","Prospect","0.00","","0","0","0.00","Over 10,000","676","1000000000","Northern Europe","EMEA","Diversified Financials","Enterprise","","9","Medium","0"
"0015b00001w4dD1","Royal Bank of Canada (RBC)","RBC Wealth Management","Bill Kolman","AE East","Prospect","0.00","","0","0","0.00","Over 10,000","676","10000000","East","Americas","Diversified Financials","Enterprise","","10","Medium","0"
"0015b00001w4dD2","","Randolph Brooks Federal Credit Union","Jon Kishpaugh","Regional Sales Director, West","Prospect","0.00","","0","0","0.00","1,000 - 5,000","78","250000000","Central","Americas","Banks","SMB","","9","Medium","0"
"0015b00001w4dD3","","Raiffeisen Bank International AG","EMEA QUEUE","EMEA Queue","Prospect","0.00","","0","0","0.00","Over 10,000","469","1000000000","Western Europe","EMEA","Banks","Mid-Market","","13","Medium","0"
"0015b00001w4dD4","","RCBC","Brock Perko","","Prospect","0.00","","0","0","0.00","20 - 50","84","1000000000","East","Americas","Banks","SMB","","2","Low","0"
"0015b00001w4dD5","","Royal Caribbean Group","Brock Perko","","Prospect","0.00","","0","0","0.00","Over 10,000","786","1000000000","East","Americas","Transportation","Enterprise","","12","Medium","0"
"0015b00001w4dD6","","RCG Global Services","Jon Kishpaugh","Regional Sales Director, West","Prospect","0.00","","0","0","0.00","1,000 - 5,000","457","1000000000","Central","Americas","Commercial & Professional Services","Mid-Market","","4","Low","0"
"0015b00001w4dD7","","RCI","Brock Perko","","Prospect","0.00","","0","0","0.00","1,000 - 5,000","22","1000000","Central","Americas","Consumer Services","Self-Service","","1","Low","0"
"0015b00001w4dD8","","RCM","Jon Kishpaugh","Regional Sales Director, West","Prospect","0.00","","0","0","0.00","20 - 50","6","10000000","West","Americas","Real Estate","Self-Service","","-10","Low","0"
"0015b00001w4dD9","","RCS","EMEA QUEUE","EMEA Queue","Prospect","0.00","","0","0","0.00","1,000 - 5,000","21","250000000","Southern Africa","EMEA","Diversified Financial Services","Self-Service","","2","Low","0"
"0015b00001w4dDA","","RCT","Jon Kishpaugh","Regional Sales Director, West","Prospect","0.00","","0","0","0.00","250 - 500","63","50000000","Oceania","APAC","Materials","SMB","","10","Medium","0"
"0015b00001w4dDB","","RDA","Brock Perko","","Prospect","0.00","","0","0","0.00","50 - 100","182","100000000","East","Americas","Commercial & Professional Services","Mid-Market","","8","Medium","0"
"0015b00001w4dDC","","RD Station","Brock Perko","","Prospect","0.00","","0","0","0.00","500 - 1,000","271","250000000","","Americas","Media","Mid-Market","","18","High","0"
"0015b00001w4dDD","","Reach plc","EMEA QUEUE","EMEA Queue","Prospect","0.00","","0","0","0.00","1,000 - 5,000","91","1000000000","Northern Europe","EMEA","Media","SMB","","16","High","0"
"0015b00001w4dDE","","Ready At Dawn Studios","Jon Kishpaugh","Regional Sales Director, West","Prospect","0.00","","0","0","0.00","100 - 250","5","1000000","West","Americas","Software & Services","Self-Service","","-7","Low","0"
"0015b00001w4dDF","","Reaktor","EMEA QUEUE","EMEA Queue","Prospect","0.00","","0","0","0.00","250 - 500","282","100000000","Northern Europe","EMEA","Software & Services","Mid-Market","","0","Low","0"
"0015b00001w4dDG","","Real Estate One","Brock Perko","","Prospect","0.00","","0","0","0.00","Over 10,000","33","1000000000","Central","Americas","Real Estate","Self-Service","","9","Medium","0"
"0015b00001w4dDH","","Real Green Systems","Brock Perko","","Prospect","0.00","","0","0","0.00","100 - 250","12","10000000","Central","Americas","Commercial & Professional Services","Self-Service","","2","Low","0"
"0015b00001w4dDI","","RealNetworks","Jon Kishpaugh","Regional Sales Director, West","Prospect","0.00","","0","0","0.00","250 - 500","115","250000000","West","Americas","Software & Services","SMB","","-8","Low","0"
"0015b00001w4dDJ","","REAN Cloud","Brock Perko","","Prospect","0.00","","0","0","0.00","250 - 500","","100000000","East","Americas","Software & Services","Self-Service","","-6","Low","0"
"0015b00001w4dDK","","ReAssure","EMEA QUEUE","EMEA Queue","Prospect","0.00","","0","0","0.00","1,000 - 5,000","61","1000000000","Northern Europe","EMEA","Insurance","SMB","","0","Low","0"
"0015b00001w4dDL","","Rebilly","Jon Kishpaugh","Regional Sales Director, West","Prospect","0.00","","0","0","0.00","20 - 50","19","10000000","Central","Americas","Software & Services","Self-Service","","15","High","0"
"0015b00001w4dDM","","Recorded Future","Brock Perko","","Prospect","0.00","","0","0","0.00","1,000 - 5,000","267","1000000","East","Americas","Commercial & Professional Services","Mid-Market","","2","Low","1"
"0015b00001w4dDN","","City of Edmonton","Jon Kishpaugh","Regional Sales Director, West","Prospect","0.00","","0","0","0.00","Over 10,000","758","1000000000","West","Americas","Real Estate","Enterprise","","2","Low","0"
"0015b00001w4dDO","","Carrefour","EMEA QUEUE","EMEA Queue","Prospect","0.00","","0","0","0.00","Over 10,000","901","1000000000","Western Europe","EMEA","Food & Staples Retailing","Enterprise","","-2","Low","0"
"0015b00001w4dDP","","Groupe SII","EMEA QUEUE","EMEA Queue","Prospect","0.00","","0","0","0.00","5 - 10","24","1000000000","Western Europe","EMEA","Software & Services","Self-Service","","4","Low","1"
"0015b00001w4dDQ","","DECATHLON FRANCE","EMEA QUEUE","EMEA Queue","Prospect","0.00","","0","0","0.00","Over 10,000","435","1000000000","Western Europe","EMEA","Consumer Durables & Apparel","Mid-Market","","5","Low","0"
"0015b00001w4dDR","","SFR","Brock Perko","","Prospect","0.00","","0","0","0.00","5,000 - 10,000","98","50000000","East","Americas","Telecommunication Services","SMB","","9","Medium","1"
"0015b00001w4dDS","","Recurly","Jon Kishpaugh","Regional Sales Director, West","Prospect","0.00","","0","0","0.00","250 - 500","131","50000000","West","Americas","Software & Services","SMB","","16","High","0"
"0015b00001w4dDT","","Redbox Automated Retail, LLC","Brock Perko","","Prospect","0.00","","0","0","0.00","1,000 - 5,000","19","1000000000","Central","Americas","Media","Self-Service","","5","Low","0"
"0015b00001w4dDU","","Red Bull","Dan Ellis","AE EMEA","Prospect","0.00","","0","0","0.00","Over 10,000","779","1000000000","Western Europe","EMEA","Food, Beverage & Tobacco","Enterprise","","-9","Low","0"
"0015b00001w4dDV","","Red Bull Media House","EMEA QUEUE","EMEA Queue","Prospect","0.00","","0","0","0.00","250 - 500","91","250000000","Western Europe","EMEA","Media","SMB","","5","Low","0"
"0015b00001w4dDW","","American Red Cross","Brock Perko","","Prospect","0.00","","0","0","0.00","Over 10,000","563","1000000000","East","Americas","Diversified Consumer Services","Enterprise","","11","Medium","1"
"0015b00001w4dDX","","RedEye","EMEA QUEUE","EMEA Queue","Prospect","0.00","","0","0","0.00","50 - 100","9","10000000","Northern Europe","EMEA","Commercial & Professional Services","Self-Service","","12","Medium","0"
"0015b00001w4dDY","","Redis","Jon Kishpaugh","Regional Sales Director, West","Prospect","0.00","","0","0","0.00","500 - 1,000","351","50000000","West","Americas","Software & Services","Mid-Market","","-5","Low","0"
"0015b00001w4dDZ","","Redline Trading Solutions","Brock Perko","","Prospect","0.00","","0","0","0.00","50 - 100","19","1000000","East","Americas","Software & Services","Self-Service","","9","Medium","0"
"0015b00001w4dDa","","RedMane Technology LLC","Brock Perko","","Prospect","0.00","","0","0","0.00","250 - 500","132","10000000","Central","Americas","Commercial & Professional Services","SMB","","9","Medium","0"
"0015b00001w4dDb","","REDspace Inc.","Brock Perko","","Prospect","0.00","","0","0","0.00","100 - 250","111","50000000","East","Americas","Software & Services","SMB","","5","Low","0"
"0015b00001w4dDc","","Red Wing Shoe Co.","Jon Kishpaugh","Regional Sales Director, West","Prospect","0.00","","0","0","0.00","50 - 100","","16804000","Central","Americas","Consumer Durables & Apparel","Self-Service","","-4","Low","0"
"0015b00001w4dDd","","REEF","Brock Perko","","Prospect","0.00","","0","0","0.00","Over 10,000","66","1000000000","East","Americas","Real Estate","SMB","","12","Medium","0"
"0015b00001w4dDe","","RefleXion Medical","Jon Kishpaugh","Regional Sales Director, West","Prospect","0.00","","0","0","0.00","250 - 500","131","50000000","West","Americas","Pharmaceuticals, Biotechnology & Life Sciences","SMB","","10","Medium","0"
"0015b00001w4dDf","","Reflexis Systems, Inc.","Brock Perko","","Prospect","0.00","","0","0","0.00","250 - 500","4","50000000","East","Americas","Software & Services","Self-Service","","-10","Low","0"
"0015b00001w4dDg","","Regalix","Jon Kishpaugh","Regional Sales Director, West","Prospect","0.00","","0","0","0.00","1,000 - 5,000","48","10000000","West","Americas","Commercial & Professional Services","Self-Service","","3","Low","0"
